,userid,newsid,nickname,name,sex,head_url,region,autograph,integral,is_big_v,is_first_login,creator_id,news_title,news_subtitle,updated_year,updated_month,updated_day,updated_timestamp,label
547,15180,2517,1,1,2,1,1132,1,6,1,0,677,1,1,2019,7,13,999.0,1
217,170954,172,1,0,2,1,113,0,0,0,0,5,1,1,2019,7,12,986.0,0
893,336,679,1,0,1,1,1891,1,21454,1,0,14570,1,1,2019,6,15,725.0,0
798,53873,2458,1,0,1,1,3,0,0,1,0,338,1,1,2019,7,13,1000.0,1
1372,1831,1463,1,1,2,1,1324,0,528,0,0,25986,1,1,2019,7,4,912.0,0
767,171081,2528,1,0,2,0,5,0,0,0,0,13693,1,1,2019,7,13,1000.0,1
1449,955,2437,1,1,1,1,2667,1,15833,1,0,677,1,1,2019,7,13,996.0,1
899,233,2314,1,0,1,1,1906,1,2424,1,0,2,1,1,2019,7,14,1000.0,1
428,15180,2510,1,1,2,1,1132,1,6,1,0,241,1,1,2019,7,13,998.0,1
959,280,2498,1,0,1,0,1891,0,5699,1,0,280,1,1,2019,7,13,999.0,1
363,202,1320,1,0,1,1,120,1,168,1,0,26144,1,1,2019,7,3,903.0,0
930,4728,704,1,1,1,0,795,0,0,0,0,905,1,1,2019,6,15,727.0,0
980,372,2485,1,0,2,0,1906,1,674,1,0,372,1,1,2019,7,13,998.0,1
1134,49291,1022,1,1,1,1,2084,1,100,0,0,330,1,1,2019,7,6,930.0,0
889,336,663,1,0,1,1,1891,1,21454,1,0,677,1,1,2019,7,3,903.0,0
291,170888,1915,1,0,2,0,260,0,0,0,0,18,1,1,2019,7,14,1000.0,1
544,129660,270,1,0,1,1,207,1,0,0,0,232,1,1,2019,6,6,640.0,0
979,226,2485,1,0,1,1,1906,1,3546,1,0,372,1,1,2019,7,13,998.0,1
759,233,2528,1,0,1,1,1906,1,2424,1,0,13693,1,1,2019,7,13,1000.0,1
78,636,2514,1,0,1,1,5,0,68,1,0,241,1,1,2019,7,13,1000.0,1
348,7336,2519,1,1,1,1,1978,1,1094,0,0,26212,1,1,2019,7,13,1000.0,1
1174,70192,1040,1,0,1,1,2088,1,0,0,0,354,1,1,2019,7,3,901.0,0
1227,262,1412,1,0,0,1,3,0,10320,1,0,53699,1,1,2019,7,4,911.0,0
1155,297,1536,1,0,1,0,1906,0,1254,1,0,53934,1,1,2019,7,5,913.0,0
1196,532,1096,1,0,0,1,3,0,8283,1,0,26040,1,1,2019,7,5,914.0,0
1095,3533,2548,1,1,2,1,1912,1,1576,1,0,551,1,1,2019,7,13,1000.0,1
214,170954,126,1,0,2,1,113,0,0,0,0,3,1,1,2019,4,17,155.0,0
564,372,675,1,0,2,0,1906,1,674,1,0,242,1,1,2019,7,5,919.0,0
654,631,416,1,0,2,1,1889,1,602,1,0,233,1,1,2019,6,12,699.0,0
1404,5,1505,1,0,0,1,3,1,2198,1,0,509,1,1,2019,7,4,911.0,0
143,55265,1279,1,0,1,0,274,0,0,0,0,233,1,1,2019,7,6,927.0,0
1236,202,2135,1,0,1,1,120,1,168,1,0,10355,1,1,2019,7,13,996.0,1
581,202,2520,1,0,1,1,120,1,168,1,0,341,1,1,2019,7,13,999.0,1
527,56407,1128,1,0,2,0,113,1,0,1,0,596,1,1,2019,7,3,901.0,0
765,232,1275,1,0,2,1,1906,1,118,1,0,457,1,1,2019,7,6,923.0,0
835,26034,2458,1,0,0,1,2939,1,0,1,0,338,1,1,2019,7,13,1000.0,1
88,26005,2480,1,0,1,1,2352,1,0,1,0,26005,1,1,2019,7,13,999.0,1
794,1050,2560,1,1,1,1,1429,1,30,0,0,3533,1,1,2019,7,13,1000.0,1
544,250,2516,1,0,0,1,3,1,6415,1,0,202,1,1,2019,7,13,999.0,1
435,1089,2510,1,1,2,1,1917,0,592,0,0,241,1,1,2019,7,13,998.0,1
1149,3503,1515,1,1,1,0,2735,0,5399,1,0,19,1,1,2019,7,13,996.0,1
432,341,1281,1,0,1,1,1891,1,11985,1,0,26144,1,1,2019,7,3,902.0,0
1436,1050,1639,1,1,1,1,1429,1,30,0,0,559,1,1,2019,7,5,922.0,0
832,171012,2458,1,1,1,1,256,1,0,0,0,338,1,1,2019,7,13,1000.0,1
1409,691,2487,1,1,1,1,1917,0,5917,1,0,26128,1,1,2019,7,13,995.0,1
704,26212,2531,1,1,1,1,112,1,8,1,0,56407,1,1,2019,7,13,999.0,1
1325,13,2493,1,0,0,0,3,1,1168,1,0,338,1,1,2019,7,13,994.0,1
112,26147,2494,1,0,1,1,1891,0,0,1,0,2,1,1,2019,7,13,1000.0,1
1326,13,2493,1,0,0,0,3,1,1168,1,0,338,1,1,2019,7,13,994.0,1
928,4728,702,1,1,1,0,795,0,0,0,0,233,1,1,2019,6,18,754.0,0
1357,261,210,1,0,0,1,1906,0,9409,1,0,261,1,1,2019,7,13,995.0,1
1192,268,2122,1,0,0,1,1889,0,298,1,0,254,1,1,2019,7,13,1000.0,1
838,170384,607,1,0,1,0,113,0,0,0,0,473,1,1,2019,7,8,947.0,0
614,6539,2461,1,1,2,1,2024,0,56,0,0,631,1,1,2019,7,13,1000.0,1
534,226,2516,1,0,1,1,1906,1,3546,1,0,202,1,1,2019,7,13,999.0,1
744,1831,2531,1,1,2,1,1324,0,528,0,0,56407,1,1,2019,7,13,999.0,1
1340,297,2545,1,0,1,0,1906,0,1254,1,0,3818,1,1,2019,7,13,999.0,1
1129,55165,1013,0,0,1,0,1891,0,0,0,0,564,1,1,2019,7,3,902.0,0
958,26126,2498,1,0,2,1,112,1,0,1,0,280,1,1,2019,7,13,999.0,1
848,278,609,1,0,2,1,1906,0,526,1,0,209,1,1,2019,6,12,700.0,0
546,677,279,1,1,1,1,1889,0,12155,1,0,301,1,1,2019,6,13,701.0,0
876,298,630,1,0,2,1,1906,0,5881,1,0,15204,1,1,2019,7,9,961.0,0
390,485,242,1,0,1,1,2955,1,0,1,0,315,1,1,2019,6,17,749.0,0
182,103224,105,1,0,1,0,1892,1,0,0,0,2,1,1,2019,4,3,20.0,0
1338,53964,1735,1,0,1,1,113,0,0,1,0,3382,1,1,2019,7,5,921.0,0
270,662,1915,0,1,0,1,3,0,13593,1,0,18,1,1,2019,7,14,1000.0,1
1474,171127,2322,0,0,1,0,400,0,0,0,0,19,1,1,2019,7,13,997.0,1
1294,129528,2472,1,0,1,1,205,1,0,0,0,576,1,1,2019,7,13,994.0,1
12,3165,333,1,1,1,1,3,0,62,0,0,384,1,1,2019,7,5,917.0,0
1389,684,2465,1,1,0,1,3,1,4787,1,0,26128,1,1,2019,7,13,994.0,1
1388,636,2544,1,0,1,1,5,0,68,1,0,26128,1,1,2019,7,13,999.0,1
1464,4680,977,1,1,1,1,400,0,100,1,0,4680,1,1,2019,7,13,997.0,1
521,56407,1061,1,0,2,0,113,1,0,1,0,3136,1,1,2019,7,3,903.0,0
1483,206,2533,1,0,1,1,1899,1,410,1,0,330,1,1,2019,7,13,996.0,1
989,7340,426,1,1,2,1,1863,0,82,0,0,18,1,1,2019,7,14,1000.0,1
643,3533,2543,1,1,2,1,1912,1,1576,1,0,285,1,1,2019,7,13,999.0,1
1229,262,1419,1,0,0,1,3,0,10320,1,0,330,1,1,2019,7,5,914.0,0
1184,4051,1078,1,1,1,1,2385,1,3206,1,0,457,1,1,2019,7,3,901.0,0
1024,206,2537,1,0,1,1,1899,1,410,1,0,10355,1,1,2019,7,13,1000.0,1
980,54103,744,1,0,1,1,375,0,0,0,0,3,1,1,2019,7,11,976.0,0
369,202,1384,1,0,1,1,120,1,168,1,0,239,1,1,2019,7,9,956.0,0
134,70192,2494,1,0,1,1,2088,1,0,0,0,2,1,1,2019,7,13,1000.0,1
1276,171128,1208,1,0,2,0,15,0,0,0,0,122302,1,1,2019,7,4,907.0,0
611,487,852,1,0,1,1,1891,0,6839,1,0,1209,1,1,2019,7,2,892.0,0
530,56407,1135,1,0,2,0,113,1,0,1,0,26096,1,1,2019,7,9,955.0,0
1282,206,1522,1,0,1,1,1899,1,410,1,0,354,1,1,2019,7,11,978.0,0
119,1059,2494,1,1,1,1,1816,0,1002,0,0,2,1,1,2019,7,13,1000.0,1
525,4747,2460,1,1,1,1,2494,1,86,0,0,4680,1,1,2019,7,13,999.0,1
1038,328,860,1,0,1,1,1906,1,530,0,0,219,1,1,2019,6,28,851.0,0
1444,7336,1252,1,1,1,1,1978,1,1094,0,0,283,1,1,2019,7,13,999.0,1
931,4728,705,1,1,1,0,795,0,0,0,0,14570,1,1,2019,6,18,753.0,0
811,171081,2458,1,0,2,0,5,0,0,0,0,338,1,1,2019,7,13,1000.0,1
744,1499,1736,1,1,1,1,2992,1,320,0,0,668,1,1,2019,7,10,965.0,0
761,232,1009,1,0,2,1,1906,1,118,1,0,5,1,1,2019,7,3,899.0,0
955,250,716,1,0,0,1,3,1,6415,1,0,905,1,1,2019,7,12,986.0,0
289,26024,1915,1,0,1,1,2762,1,0,1,0,18,1,1,2019,7,14,1000.0,1
282,694,1915,1,1,0,1,3,0,10607,1,0,18,1,1,2019,7,14,1000.0,1
977,3136,2485,1,1,0,1,1890,1,4907,1,0,372,1,1,2019,7,13,998.0,1
463,631,2510,1,0,2,1,1889,1,602,1,0,241,1,1,2019,7,13,998.0,1
1180,170954,816,1,0,2,1,113,0,0,0,0,677,1,1,2019,7,13,995.0,1
16,306,2513,1,0,1,1,2732,1,414,0,0,306,1,1,2019,7,13,999.0,1
194,271,820,1,0,2,1,1906,1,29633,1,0,487,1,1,2019,6,23,803.0,0
1350,3434,2500,1,1,1,1,1976,1,5863,1,0,3434,1,1,2019,7,13,998.0,1
141,234,2494,1,0,1,1,1906,0,350,0,0,2,1,1,2019,7,13,1000.0,1
472,3136,2483,1,1,0,1,1890,1,4907,1,0,330,1,1,2019,7,13,997.0,1
176,19,804,1,0,1,1,1906,1,794,1,0,212,1,1,2019,6,21,784.0,0
665,26204,826,1,0,1,1,112,1,0,1,0,473,1,1,2019,6,23,806.0,0
686,171081,511,1,0,2,0,5,0,0,0,0,354,1,1,2019,7,3,901.0,0
581,3043,324,1,1,1,1,1326,0,6321,1,0,384,1,1,2019,6,6,640.0,0
231,599,1915,1,0,1,1,128,0,11475,1,0,18,1,1,2019,7,14,1000.0,1
621,53992,399,1,0,1,1,1902,0,0,1,0,685,1,1,2019,7,5,922.0,0
226,26204,1915,1,0,1,1,112,1,0,1,0,18,1,1,2019,7,14,1000.0,1
898,233,2314,1,0,1,1,1906,1,2424,1,0,2,1,1,2019,7,14,1000.0,1
646,509,1817,1,0,1,1,1897,1,856,1,0,238,1,1,2019,7,7,936.0,0
1330,26126,2451,1,0,2,1,112,1,0,1,0,427,1,1,2019,7,13,994.0,1
1380,4747,2541,1,1,1,1,2494,1,86,0,0,232,1,1,2019,7,13,999.0,1
644,267,2543,1,0,1,1,1891,1,8177,1,0,285,1,1,2019,7,13,999.0,1
1453,18537,2467,1,1,2,1,1217,0,8,1,0,331,1,1,2019,7,13,996.0,1
379,285,2512,1,0,1,0,2576,1,5919,1,0,241,1,1,2019,7,13,999.0,1
970,250,1516,1,0,0,1,3,1,6415,1,0,341,1,1,2019,7,6,931.0,0
947,18,1779,1,0,2,1,2494,1,362,1,0,26212,1,1,2019,7,6,926.0,0
466,26126,314,1,0,2,1,112,1,0,1,0,509,1,1,2019,6,10,680.0,0
1094,206,2548,1,0,1,1,1899,1,410,1,0,551,1,1,2019,7,13,1000.0,1
655,631,440,1,0,2,1,1889,1,602,1,0,232,1,1,2019,6,12,698.0,0
292,229,145,1,0,1,1,2955,1,290,0,0,13,1,1,2019,4,26,245.0,0
904,26129,683,1,0,1,0,1891,1,0,1,0,5,1,1,2019,6,14,720.0,0
863,99938,594,1,0,2,0,206,1,0,0,0,1020,1,1,2019,6,12,698.0,0
1191,170818,1084,1,0,1,0,270,0,0,0,0,485,1,1,2019,7,3,902.0,0
134,55265,117,1,0,1,0,274,0,0,0,0,2,1,1,2019,6,11,686.0,0
1023,206,2537,1,0,1,1,1899,1,410,1,0,10355,1,1,2019,7,13,1000.0,1
1039,328,865,1,0,1,1,1906,1,530,0,0,487,1,1,2019,7,5,914.0,0
335,6440,2519,1,1,1,1,1260,0,552,0,0,26212,1,1,2019,7,13,1000.0,1
995,202,2527,1,0,1,1,120,1,168,1,0,13693,1,1,2019,7,13,998.0,1
1085,532,2548,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,1000.0,1
1125,54103,2482,1,0,1,1,375,0,0,0,0,551,1,1,2019,7,13,999.0,1
258,49291,1915,1,1,1,1,2084,1,100,0,0,18,1,1,2019,7,14,1000.0,1
912,341,2523,1,0,1,1,1891,1,11985,1,0,341,1,1,2019,7,13,999.0,1
1045,551,2557,1,0,0,0,3,0,7375,1,0,6140,1,1,2019,7,13,1000.0,1
616,487,1650,1,0,1,1,1891,0,6839,1,0,170336,1,1,2019,7,5,922.0,0
1150,297,1527,1,0,1,0,1906,0,1254,1,0,473,1,1,2019,7,8,947.0,0
1280,206,1520,1,0,1,1,1899,1,410,1,0,1488,1,1,2019,7,5,914.0,0
250,213,159,1,0,1,1,1897,1,3899,1,0,5,1,1,2019,5,16,435.0,0
1182,18537,2505,1,1,2,1,1217,0,8,1,0,26129,1,1,2019,7,13,996.0,1
900,336,1044,1,0,1,1,1891,1,21454,1,0,239,1,1,2019,7,11,979.0,0
561,202,2517,1,0,1,1,120,1,168,1,0,677,1,1,2019,7,13,999.0,1
653,26128,2538,1,0,2,0,1889,1,0,1,0,26128,1,1,2019,7,13,1000.0,1
452,6440,2510,1,1,1,1,1260,0,552,0,0,241,1,1,2019,7,13,998.0,1
960,280,2498,1,0,1,0,1891,0,5699,1,0,280,1,1,2019,7,13,999.0,1
25,1499,2513,1,1,1,1,2992,1,320,0,0,306,1,1,2019,7,13,999.0,1
1509,3495,1503,1,1,0,1,1890,0,5333,1,0,338,1,1,2019,7,13,1000.0,1
1454,53606,2469,1,1,1,1,2086,1,0,1,0,576,1,1,2019,7,13,999.0,1
495,26212,1329,1,1,1,1,112,1,8,1,0,239,1,1,2019,7,6,928.0,0
1071,6140,2548,1,1,1,1,3,1,76,1,0,551,1,1,2019,7,13,1000.0,1
806,26005,530,1,0,1,1,2352,1,0,1,0,3,1,0,2019,7,12,989.0,0
305,53546,1915,1,1,2,1,3,0,0,0,0,18,1,1,2019,7,14,1000.0,1
187,271,118,1,0,2,1,1906,1,29633,1,0,5,1,1,2019,6,5,623.0,0
823,599,1699,1,0,1,1,128,0,11475,1,0,1002,1,1,2019,7,12,989.0,0
1170,271,2549,1,0,2,1,1906,1,29633,1,0,206,1,1,2019,7,13,999.0,1
735,1499,1581,1,1,1,1,2992,1,320,0,0,3533,1,1,2019,7,6,926.0,0
502,19,2502,1,0,1,1,1906,1,794,1,0,677,1,1,2019,7,13,998.0,1
441,415,2510,1,0,1,1,1891,1,0,1,0,241,1,1,2019,7,13,998.0,1
737,1499,1585,1,1,1,1,2992,1,320,0,0,26204,1,1,2019,7,12,984.0,0
1466,26085,2168,1,0,1,0,1891,1,0,0,0,631,1,1,2019,7,13,999.0,1
478,170873,296,1,0,1,1,113,1,0,1,0,226,1,1,2019,7,5,921.0,0
710,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1
1183,18537,2505,1,1,2,1,1217,0,8,1,0,26129,1,1,2019,7,13,996.0,1
801,213,2458,1,0,1,1,1897,1,3899,1,0,338,1,1,2019,7,13,1000.0,1
2,306,176,1,0,1,1,2732,1,414,0,0,2,1,1,2019,7,5,920.0,0
1058,283,2550,1,0,1,1,2086,1,3198,1,0,209,1,1,2019,7,13,1000.0,1
741,1499,1615,1,1,1,1,2992,1,320,0,0,3434,1,1,2019,7,6,927.0,0
355,202,951,1,0,1,1,120,1,168,1,0,19,1,1,2019,6,28,854.0,0
861,314,2365,1,0,1,0,1891,0,5433,1,0,13,1,1,2019,7,13,1000.0,1
458,3631,1847,1,1,1,1,2367,1,2156,0,0,283,1,1,2019,7,6,931.0,0
863,73391,2365,1,0,1,1,2353,0,0,1,0,13,1,1,2019,7,13,1000.0,1
678,171081,493,1,0,2,0,5,0,0,0,0,12,1,1,2019,7,2,893.0,0
1491,359,2394,1,0,2,1,2524,1,582,1,0,595,1,1,2019,7,13,999.0,1
748,679,2531,1,1,1,1,3,0,5615,1,0,56407,1,1,2019,7,13,999.0,1
1244,122302,1170,1,0,1,1,113,1,0,1,0,18537,1,1,2019,7,6,926.0,0
1199,532,1100,1,0,0,1,3,0,8283,1,0,473,1,1,2019,7,12,981.0,0
903,262,2314,1,0,0,1,3,0,10320,1,0,2,1,1,2019,7,14,1000.0,1
1281,206,1521,1,0,1,1,1899,1,410,1,0,25986,1,1,2019,7,8,948.0,0
703,26128,1115,1,0,2,0,1889,1,0,1,0,331,1,1,2019,7,4,908.0,0
770,278,2528,1,0,2,1,1906,0,526,1,0,13693,1,1,2019,7,13,1000.0,1
849,278,612,1,0,2,1,1906,0,526,1,0,905,1,1,2019,6,24,814.0,0
686,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1
185,26111,206,1,0,1,1,1889,0,1050,1,0,19,1,0,2019,6,5,633.0,0
16,3165,350,1,1,1,1,3,0,62,0,0,26154,1,1,2019,7,5,921.0,0
817,599,1107,1,0,1,1,128,0,11475,1,0,170873,1,1,2019,7,3,898.0,0
35,15180,130,1,1,2,1,1132,1,6,1,0,5,1,1,2019,7,10,964.0,0
1315,446,987,0,0,0,0,3,0,228,0,0,415,1,1,2019,7,13,999.0,1
139,54190,2494,1,0,1,0,1891,1,0,0,0,2,1,1,2019,7,13,1000.0,1
847,278,608,1,0,2,1,1906,0,526,1,0,315,1,1,2019,6,13,707.0,0
990,7336,739,1,1,1,1,1978,1,1094,0,0,905,1,1,2019,6,20,776.0,0
725,330,2531,1,0,1,1,1906,1,5426,1,0,56407,1,1,2019,7,13,999.0,1
1079,532,2548,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,1000.0,1
95,359,2480,1,0,2,1,2524,1,582,1,0,26005,1,1,2019,7,13,999.0,1
439,6140,2510,1,1,1,1,3,1,76,1,0,241,1,1,2019,7,13,998.0,1
1478,201,1762,1,0,1,1,1891,1,142,0,0,3362,1,1,2019,7,6,926.0,0
1456,26024,1725,1,0,1,1,2762,1,0,1,0,170939,1,1,2019,7,8,948.0,0
674,631,2551,1,0,2,1,1889,1,602,1,0,631,1,1,2019,7,13,1000.0,1
495,3165,2502,1,1,1,1,3,0,62,0,0,677,1,1,2019,7,13,998.0,1
1455,26024,1724,1,0,1,1,2762,1,0,1,0,26051,1,1,2019,7,7,937.0,0
199,271,868,1,0,2,1,1906,1,29633,1,0,26212,1,1,2019,7,1,883.0,0
308,226,1127,1,0,1,1,1906,1,3546,1,0,53606,1,1,2019,7,3,902.0,0
118,3136,990,1,1,0,1,1890,1,4907,1,0,427,1,1,2019,6,29,860.0,0
1231,378,1129,1,0,1,0,1906,0,5595,1,0,53940,1,1,2019,7,4,907.0,0
90,53873,92,1,0,1,1,3,0,0,1,0,13,1,1,2019,4,1,1.0,0
208,10355,1915,1,1,1,1,1889,0,782,1,0,18,1,1,2019,7,14,1000.0,1
21,254,2513,1,0,1,1,1891,1,6701,1,0,306,1,1,2019,7,13,999.0,1
279,254,667,1,0,1,1,1891,1,6701,1,0,232,1,1,2019,6,29,864.0,0
1342,122302,2545,1,0,1,1,113,1,0,1,0,3818,1,1,2019,7,13,999.0,1
440,341,1293,1,0,1,1,1891,1,11985,1,0,1238,1,1,2019,7,4,911.0,0
974,54103,723,1,0,1,1,375,0,0,0,0,233,1,1,2019,7,6,927.0,0
337,3362,2519,1,1,1,1,1890,1,5365,1,0,26212,1,1,2019,7,13,1000.0,1
127,3136,1356,1,1,0,1,1890,1,4907,1,0,473,1,1,2019,7,6,932.0,0
585,369,380,1,0,0,1,1906,0,0,1,0,631,1,1,2019,6,13,708.0,0
1101,4680,1361,1,1,1,1,400,0,100,1,0,3434,1,1,2019,7,3,903.0,0
600,280,367,1,0,1,0,1891,0,5699,1,0,10,1,1,2019,7,4,911.0,0
447,170954,2510,1,0,2,1,113,0,0,0,0,241,1,1,2019,7,13,998.0,1
103,3136,295,1,1,0,1,1890,1,4907,1,0,26122,1,1,2019,6,12,700.0,0
712,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1
1164,297,1547,1,0,1,0,1906,0,1254,1,0,53701,1,1,2019,7,4,912.0,0
339,233,2519,1,0,1,1,1906,1,2424,1,0,26212,1,1,2019,7,13,1000.0,1
639,54080,2543,1,0,1,0,2241,1,0,0,0,285,1,1,2019,7,13,999.0,1
424,127180,1591,1,0,1,1,113,0,0,1,0,26128,1,1,2019,7,5,918.0,0
707,14744,474,1,1,1,1,1891,1,200,1,0,238,1,1,2019,6,15,727.0,0
1497,691,2558,1,1,1,1,1917,0,5917,1,0,691,1,1,2019,7,13,999.0,1
556,372,543,1,0,2,0,1906,1,674,1,0,26122,1,1,2019,7,6,932.0,0
1241,122302,1163,1,0,1,1,113,1,0,1,0,283,1,1,2019,7,5,916.0,0
1130,532,2482,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,999.0,1
1250,206,2532,1,0,1,1,1899,1,410,1,0,330,1,1,2019,7,13,997.0,1
805,127180,2458,1,0,1,1,113,0,0,1,0,338,1,1,2019,7,13,1000.0,1
601,509,2518,1,0,1,1,1897,1,856,1,0,285,1,1,2019,7,13,1000.0,1
1180,82440,1249,1,0,2,1,2093,1,0,0,0,26128,1,1,2019,7,5,922.0,0
1054,55265,2550,1,0,1,0,274,0,0,0,0,209,1,1,2019,7,13,1000.0,1
1479,4296,568,1,1,1,0,762,0,0,0,0,905,1,1,2019,6,12,697.0,1
364,53964,2504,1,0,1,1,113,0,0,1,0,53964,1,1,2019,7,13,998.0,1
1163,297,1546,1,0,1,0,1906,0,1254,1,0,576,1,1,2019,7,9,956.0,0
440,6140,2510,1,1,1,1,3,1,76,1,0,241,1,1,2019,7,13,998.0,1
409,561,369,1,0,1,1,1889,0,6733,1,0,315,1,1,2019,6,17,749.0,0
415,127180,305,1,0,1,1,113,0,0,1,0,233,1,1,2019,7,1,883.0,0
152,6140,100,1,1,1,1,3,1,76,1,0,5,1,1,2019,6,11,686.0,0
877,225,610,1,0,0,1,3,0,6026,1,0,242,1,1,2019,7,6,928.0,0
406,561,249,1,0,1,1,1889,0,6733,1,0,232,1,1,2019,7,4,910.0,0
1428,336,2475,1,0,1,1,1891,1,21454,1,0,232,1,1,2019,7,13,996.0,1
111,3043,2494,1,1,1,1,1326,0,6321,1,0,2,1,1,2019,7,13,1000.0,1
211,127180,1915,1,0,1,1,113,0,0,1,0,18,1,1,2019,7,14,1000.0,1
1453,268,1711,1,0,0,1,1889,0,298,1,0,232,1,1,2019,7,9,961.0,0
1074,18537,932,1,1,2,1,1217,0,8,1,0,677,1,1,2019,6,26,831.0,0
720,565,2531,1,0,1,1,2494,1,382,0,0,56407,1,1,2019,7,13,999.0,1
1160,297,1542,1,0,1,0,1906,0,1254,1,0,576,1,1,2019,7,6,930.0,0
587,314,335,1,0,1,0,1891,0,5433,1,0,2,1,1,2019,7,11,976.0,0
1249,6539,2532,1,1,2,1,2024,0,56,0,0,330,1,1,2019,7,13,997.0,1
453,226,2510,1,0,1,1,1906,1,3546,1,0,241,1,1,2019,7,13,998.0,1
1421,267,1570,1,0,1,1,1891,1,8177,1,0,3136,1,1,2019,7,5,917.0,0
1051,13,1246,1,0,0,0,3,1,1168,1,0,53964,1,1,2019,7,3,902.0,0
506,56407,398,1,0,2,0,113,1,0,1,0,26126,1,1,2019,6,15,724.0,0
1469,297,2266,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,999.0,1
254,254,139,1,0,1,1,1891,1,6701,1,0,18,1,1,2019,4,23,215.0,0
227,170954,863,1,0,2,1,113,0,0,0,0,232,1,1,2019,6,28,853.0,0
1066,297,2550,1,0,1,0,1906,0,1254,1,0,209,1,1,2019,7,13,1000.0,1
775,7336,2528,1,1,1,1,1978,1,1094,0,0,13693,1,1,2019,7,13,1000.0,1
333,254,2519,1,0,1,1,1891,1,6701,1,0,26212,1,1,2019,7,13,1000.0,1
1439,3495,1640,1,1,0,1,1890,0,5333,1,0,359,1,1,2019,7,5,919.0,0
771,336,2528,1,0,1,1,1891,1,21454,1,0,13693,1,1,2019,7,13,1000.0,1
1172,297,2549,1,0,1,0,1906,0,1254,1,0,206,1,1,2019,7,13,999.0,1
336,202,551,1,0,1,1,120,1,168,1,0,677,1,1,2019,7,4,913.0,0
1118,206,2530,1,0,1,1,1899,1,410,1,0,775,1,1,2019,7,13,999.0,1
1406,5,1788,1,0,0,1,3,1,2198,1,0,3562,1,1,2019,7,6,927.0,0
178,19,1595,1,0,1,1,1906,1,794,1,0,42404,1,1,2019,7,9,958.0,0
1374,26007,1451,1,0,1,0,1891,0,0,1,0,3533,1,1,2019,7,6,926.0,0
729,298,2531,1,0,2,1,1906,0,5881,1,0,56407,1,1,2019,7,13,999.0,1
213,26126,1915,1,0,2,1,112,1,0,1,0,18,1,1,2019,7,14,1000.0,1
1228,6440,2262,1,1,1,1,1260,0,552,0,0,18,1,1,2019,7,13,995.0,1
840,55754,2458,1,0,2,0,1891,1,0,0,0,338,1,1,2019,7,13,1000.0,1
137,55265,436,1,0,1,0,274,0,0,0,0,2,1,1,2019,6,19,765.0,0
138,55265,437,1,0,1,0,274,0,0,0,0,271,1,1,2019,7,10,966.0,0
70,1089,121,1,1,2,1,1917,0,592,0,0,5,1,1,2019,6,5,623.0,0
758,232,694,1,0,2,1,1906,1,118,1,0,485,1,1,2019,7,3,894.0,0
715,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1
252,213,1394,1,0,1,1,1897,1,3899,1,0,25986,1,1,2019,7,12,987.0,0
1041,242,878,1,0,0,1,3,1,17525,1,0,595,1,1,2019,7,7,936.0,0
114,26204,2494,1,0,1,1,112,1,0,1,0,2,1,1,2019,7,13,1000.0,1
781,232,1420,1,0,2,1,1906,1,118,1,0,26212,1,1,2019,7,11,976.0,0
1433,1050,1634,1,1,1,1,1429,1,30,0,0,352,1,1,2019,7,5,918.0,0
392,202,2512,1,0,1,1,120,1,168,1,0,241,1,1,2019,7,13,999.0,1
334,254,2519,1,0,1,1,1891,1,6701,1,0,26212,1,1,2019,7,13,1000.0,1
95,53873,521,1,0,1,1,3,0,0,1,0,14570,1,1,2019,6,26,834.0,0
258,254,151,1,0,1,1,1891,1,6701,1,0,19,1,1,2019,4,30,283.0,0
278,254,666,1,0,1,1,1891,1,6701,1,0,1209,1,1,2019,7,5,914.0,0
318,631,2511,1,0,2,1,1889,1,602,1,0,26212,1,1,2019,7,13,999.0,1
1092,428,1348,1,0,1,0,1891,1,56,1,0,677,1,1,2019,7,5,914.0,0
196,415,1915,1,0,1,1,1891,1,0,1,0,18,1,1,2019,7,14,1000.0,1
1226,262,1131,1,0,0,1,3,0,10320,1,0,26128,1,1,2019,7,5,919.0,0
1465,16242,1745,1,1,1,1,270,1,74,0,0,668,1,1,2019,7,10,965.0,0
995,7336,1494,1,1,1,1,1978,1,1094,0,0,19,1,1,2019,7,8,950.0,0
1490,636,1805,1,0,1,1,5,0,68,1,0,473,1,1,2019,7,12,981.0,0
975,54103,724,1,0,1,1,375,0,0,0,0,17,1,1,2019,7,3,897.0,0
1294,206,1666,1,0,1,1,1899,1,410,1,0,15204,1,1,2019,7,9,961.0,0
174,19,103,1,0,1,1,1906,1,794,1,0,5,1,1,2019,6,11,686.0,0
156,6140,312,1,1,1,1,3,1,76,1,0,3225,1,1,2019,6,6,641.0,0
1233,662,1141,0,1,0,1,3,0,13593,1,0,677,1,1,2019,7,4,911.0,0
